date,day_of_week,blood_group,blood_product,units_used
2020-01-27,Monday,B-,RBC,1
2020-01-27,Monday,A+,RBC,2
2020-01-27,Monday,A+,Plasma,0
2020-01-27,Monday,A+,Platelets,1
2020-01-27,Monday,A-,RBC,0
2020-01-27,Monday,B-,Plasma,2
2020-01-27,Monday,A-,Platelets,0
2020-01-27,Monday,B+,RBC,0
2020-01-27,Monday,B+,Plasma,0
2020-01-27,Monday,B+,Platelets,0
2020-01-27,Monday,A-,Plasma,0
2020-01-28,Tuesday,AB+,Plasma,3
2020-01-28,Tuesday,AB+,Platelets,0
2020-01-28,Tuesday,AB-,RBC,0
2020-01-28,Tuesday,AB-,Plasma,0
2020-01-28,Tuesday,AB-,Platelets,0
2020-01-28,Tuesday,O+,Plasma,0
2020-01-28,Tuesday,O+,Platelets,0
2020-01-28,Tuesday,O-,RBC,1
2020-01-28,Tuesday,AB+,RBC,0
2020-01-28,Tuesday,O-,Platelets,0
2020-01-28,Tuesday,O+,RBC,0
2020-01-28,Tuesday,O-,Plasma,0
2020-01-28,Tuesday,B-,Platelets,0
2020-01-28,Tuesday,B-,RBC,0
2020-01-28,Tuesday,B+,Platelets,0
2020-01-28,Tuesday,B+,Plasma,0
2020-01-28,Tuesday,B+,RBC,0
2020-01-28,Tuesday,A-,Platelets,0
2020-01-28,Tuesday,A-,Plasma,3
2020-01-28,Tuesday,A-,RBC,0
2020-01-28,Tuesday,A+,Platelets,0
2020-01-28,Tuesday,A+,Plasma,5
2020-01-28,Tuesday,A+,RBC,0
2020-01-28,Tuesday,B-,Plasma,0
2020-01-29,Wednesday,AB+,Platelets,0
2020-01-29,Wednesday,AB-,RBC,0
2020-01-29,Wednesday,AB-,Plasma,0
2020-01-29,Wednesday,O+,RBC,1
2020-01-29,Wednesday,AB+,Plasma,0
2020-01-29,Wednesday,O+,Platelets,4
2020-01-29,Wednesday,O-,RBC,0
2020-01-29,Wednesday,O-,Plasma,2
2020-01-29,Wednesday,O-,Platelets,0
2020-01-29,Wednesday,O+,Plasma,1
2020-01-29,Wednesday,AB+,RBC,0
2020-01-29,Wednesday,AB-,Platelets,0
2020-01-29,Wednesday,B-,Plasma,0
2020-01-29,Wednesday,A+,Plasma,3
2020-01-29,Wednesday,A+,Platelets,0
2020-01-29,Wednesday,A-,RBC,1
2020-01-29,Wednesday,A-,Plasma,2
2020-01-29,Wednesday,A-,Platelets,0
2020-01-29,Wednesday,A+,RBC,1
2020-01-29,Wednesday,B+,RBC,0
2020-01-29,Wednesday,B+,Plasma,1
2020-01-29,Wednesday,B+,Platelets,1
2020-01-29,Wednesday,B-,RBC,0
2020-01-29,Wednesday,B-,Platelets,0
2020-01-30,Thursday,AB+,Plasma,0
2020-01-30,Thursday,O-,Plasma,0
2020-01-30,Thursday,O-,RBC,1
2020-01-30,Thursday,O+,Platelets,0
2020-01-30,Thursday,O+,Plasma,1
2020-01-30,Thursday,O+,RBC,0
2020-01-30,Thursday,AB-,Platelets,0
2020-01-30,Thursday,AB-,Plasma,1
2020-01-30,Thursday,AB-,RBC,0
2020-01-30,Thursday,AB+,Platelets,0
2020-01-30,Thursday,AB+,RBC,0
2020-01-30,Thursday,O-,Platelets,0
2020-01-30,Thursday,B-,Plasma,0
2020-01-30,Thursday,A+,RBC,0
2020-01-30,Thursday,A+,Plasma,0
2020-01-30,Thursday,A+,Platelets,0
2020-01-30,Thursday,A-,RBC,2
2020-01-30,Thursday,A-,Plasma,0
2020-01-30,Thursday,B-,Platelets,0
2020-01-30,Thursday,B+,RBC,4
2020-01-30,Thursday,B+,Plasma,0
2020-01-30,Thursday,B+,Platelets,0
2020-01-30,Thursday,B-,RBC,0
2020-01-30,Thursday,A-,Platelets,0
2020-01-31,Friday,AB+,Plasma,0
2020-01-31,Friday,AB+,Platelets,0
2020-01-31,Friday,AB-,RBC,0
2020-01-31,Friday,AB-,Plasma,0
2020-01-31,Friday,AB-,Platelets,0
2020-01-31,Friday,O+,Plasma,0
2020-01-31,Friday,O+,Platelets,0
2020-01-31,Friday,O-,RBC,1
2020-01-31,Friday,O-,Plasma,0
2020-01-31,Friday,AB+,RBC,0
2020-01-31,Friday,O+,RBC,4
2020-01-31,Friday,O-,Platelets,0
2020-01-31,Friday,B-,Platelets,2
2020-01-31,Friday,B-,RBC,0
2020-01-31,Friday,B+,Platelets,0
2020-01-31,Friday,B+,Plasma,0
2020-01-31,Friday,B+,RBC,4
2020-01-31,Friday,A-,Platelets,3
2020-01-31,Friday,A-,Plasma,0
2020-01-31,Friday,A-,RBC,0
2020-01-31,Friday,A+,Platelets,3
2020-01-31,Friday,A+,Plasma,0
2020-01-31,Friday,A+,RBC,0
2020-01-31,Friday,B-,Plasma,0
2020-02-01,Saturday,AB+,Platelets,6
2020-02-01,Saturday,AB-,RBC,7
2020-02-01,Saturday,AB-,Plasma,9
2020-02-01,Saturday,AB-,Platelets,5
2020-02-01,Saturday,AB+,Plasma,10
2020-02-01,Saturday,O+,Plasma,3
2020-02-01,Saturday,O+,Platelets,4
2020-02-01,Saturday,O-,RBC,2
2020-02-01,Saturday,O-,Plasma,11
2020-02-01,Saturday,O+,RBC,2
2020-02-01,Saturday,AB+,RBC,4
2020-02-01,Saturday,O-,Platelets,11
2020-02-01,Saturday,B-,Plasma,4
2020-02-01,Saturday,A+,RBC,13
2020-02-01,Saturday,A+,Plasma,2
2020-02-01,Saturday,A+,Platelets,9
2020-02-01,Saturday,A-,RBC,5
2020-02-01,Saturday,A-,Plasma,2
2020-02-01,Saturday,B-,Platelets,4
2020-02-01,Saturday,B+,RBC,6
2020-02-01,Saturday,B+,Plasma,0
2020-02-01,Saturday,B+,Platelets,8
2020-02-01,Saturday,B-,RBC,11
2020-02-01,Saturday,A-,Platelets,4
2020-02-02,Sunday,O-,Platelets,7
2020-02-02,Sunday,O-,Plasma,6
2020-02-02,Sunday,O-,RBC,4
2020-02-02,Sunday,O+,Platelets,10
2020-02-02,Sunday,O+,Plasma,13
2020-02-02,Sunday,O+,RBC,6
2020-02-02,Sunday,AB-,Platelets,6
2020-02-02,Sunday,AB-,Plasma,2
2020-02-02,Sunday,AB+,Platelets,7
2020-02-02,Sunday,AB+,Plasma,13
2020-02-02,Sunday,AB+,RBC,10
2020-02-02,Sunday,AB-,RBC,3
2020-02-02,Sunday,B-,Plasma,4
2020-02-02,Sunday,A+,RBC,4
2020-02-02,Sunday,A+,Plasma,11
2020-02-02,Sunday,A+,Platelets,7
2020-02-02,Sunday,A-,RBC,10
2020-02-02,Sunday,A-,Plasma,8
2020-02-02,Sunday,B-,Platelets,4
2020-02-02,Sunday,B+,RBC,9
2020-02-02,Sunday,B+,Plasma,4
2020-02-02,Sunday,B+,Platelets,11
2020-02-02,Sunday,B-,RBC,4
2020-02-02,Sunday,A-,Platelets,6
2020-02-03,Monday,AB+,Plasma,1
2020-02-03,Monday,AB+,Platelets,0
2020-02-03,Monday,AB-,RBC,0
2020-02-03,Monday,AB-,Plasma,0
2020-02-03,Monday,AB-,Platelets,2
2020-02-03,Monday,O+,Plasma,0
2020-02-03,Monday,O+,Platelets,0
2020-02-03,Monday,O-,RBC,0
2020-02-03,Monday,O-,Plasma,0
2020-02-03,Monday,AB+,RBC,0
2020-02-03,Monday,O+,RBC,1
2020-02-03,Monday,O-,Platelets,1
2020-02-03,Monday,B-,Platelets,3
2020-02-03,Monday,B-,RBC,0
2020-02-03,Monday,A+,RBC,2
2020-02-03,Monday,A+,Plasma,3
2020-02-03,Monday,A+,Platelets,0
2020-02-03,Monday,A-,RBC,2
2020-02-03,Monday,B-,Plasma,2
2020-02-03,Monday,A-,Platelets,0
2020-02-03,Monday,B+,RBC,0
2020-02-03,Monday,B+,Plasma,0
2020-02-03,Monday,B+,Platelets,0
2020-02-03,Monday,A-,Plasma,0
2020-02-04,Tuesday,AB+,Plasma,16
2020-02-04,Tuesday,O-,Plasma,11
2020-02-04,Tuesday,O-,RBC,13
2020-02-04,Tuesday,O+,Platelets,17
2020-02-04,Tuesday,O+,Plasma,19
2020-02-04,Tuesday,O+,RBC,15
2020-02-04,Tuesday,AB-,Platelets,17
2020-02-04,Tuesday,AB-,Plasma,12
2020-02-04,Tuesday,AB-,RBC,20
2020-02-04,Tuesday,AB+,Platelets,16
2020-02-04,Tuesday,O-,Platelets,19
2020-02-04,Tuesday,AB+,RBC,11
2020-02-04,Tuesday,B-,Plasma,16
2020-02-04,Tuesday,B-,Platelets,16
2020-02-04,Tuesday,A+,RBC,12
2020-02-04,Tuesday,A+,Plasma,22
2020-02-04,Tuesday,A-,RBC,14
2020-02-04,Tuesday,A-,Plasma,12
2020-02-04,Tuesday,A+,Platelets,21
2020-02-04,Tuesday,B+,RBC,11
2020-02-04,Tuesday,B+,Plasma,19
2020-02-04,Tuesday,B+,Platelets,16
2020-02-04,Tuesday,B-,RBC,9
2020-02-04,Tuesday,A-,Platelets,19
2020-02-05,Wednesday,AB-,Platelets,0
2020-02-05,Wednesday,AB+,Platelets,0
2020-02-05,Wednesday,AB-,RBC,0
2020-02-05,Wednesday,AB-,Plasma,0
2020-02-05,Wednesday,O+,RBC,3
2020-02-05,Wednesday,AB+,Plasma,0
2020-02-05,Wednesday,O+,Platelets,0
2020-02-05,Wednesday,O-,RBC,0
2020-02-05,Wednesday,O-,Plasma,0
2020-02-05,Wednesday,O-,Platelets,5
2020-02-05,Wednesday,O+,Plasma,2
2020-02-05,Wednesday,AB+,RBC,0
2020-02-05,Wednesday,B-,Platelets,1
2020-02-05,Wednesday,B-,Plasma,1
2020-02-05,Wednesday,A+,Plasma,1
2020-02-05,Wednesday,A+,Platelets,0
2020-02-05,Wednesday,A-,RBC,1
2020-02-05,Wednesday,A-,Plasma,0
2020-02-05,Wednesday,A+,RBC,5
2020-02-05,Wednesday,B+,RBC,1
2020-02-05,Wednesday,B+,Plasma,3
2020-02-05,Wednesday,B+,Platelets,0
2020-02-05,Wednesday,B-,RBC,0
2020-02-05,Wednesday,A-,Platelets,3
2020-02-06,Thursday,AB+,Plasma,0
2020-02-06,Thursday,O-,Plasma,0
2020-02-06,Thursday,O-,RBC,0
2020-02-06,Thursday,O+,Platelets,2
2020-02-06,Thursday,O+,Plasma,0
2020-02-06,Thursday,O+,RBC,0
2020-02-06,Thursday,AB-,Platelets,1
2020-02-06,Thursday,AB-,Plasma,0
2020-02-06,Thursday,AB-,RBC,0
2020-02-06,Thursday,AB+,Platelets,0
2020-02-06,Thursday,AB+,RBC,1
2020-02-06,Thursday,O-,Platelets,0
2020-02-06,Thursday,B-,Plasma,0
2020-02-06,Thursday,A+,RBC,3
2020-02-06,Thursday,A+,Plasma,0
2020-02-06,Thursday,A+,Platelets,0
2020-02-06,Thursday,A-,RBC,0
2020-02-06,Thursday,A-,Plasma,1
2020-02-06,Thursday,B-,Platelets,3
2020-02-06,Thursday,B+,RBC,0
2020-02-06,Thursday,B+,Plasma,0
2020-02-06,Thursday,B+,Platelets,3
2020-02-06,Thursday,B-,RBC,0
2020-02-06,Thursday,A-,Platelets,0
2020-02-07,Friday,AB+,Plasma,0
2020-02-07,Friday,AB+,Platelets,3
2020-02-07,Friday,AB-,RBC,0
2020-02-07,Friday,AB-,Plasma,2
2020-02-07,Friday,AB-,Platelets,0
2020-02-07,Friday,O+,Plasma,2
2020-02-07,Friday,O+,Platelets,3
2020-02-07,Friday,O-,RBC,0
2020-02-07,Friday,O-,Plasma,2
2020-02-07,Friday,AB+,RBC,0
2020-02-07,Friday,O+,RBC,4
2020-02-07,Friday,O-,Platelets,0
2020-02-07,Friday,B-,Platelets,3
2020-02-07,Friday,B-,RBC,0
2020-02-07,Friday,B+,Platelets,2
2020-02-07,Friday,B+,Plasma,0
2020-02-07,Friday,B+,RBC,1
2020-02-07,Friday,A-,Platelets,0
2020-02-07,Friday,A-,Plasma,0
2020-02-07,Friday,A-,RBC,0
2020-02-07,Friday,A+,Platelets,2
2020-02-07,Friday,A+,Plasma,0
2020-02-07,Friday,A+,RBC,0
2020-02-07,Friday,B-,Plasma,0
2020-02-08,Saturday,AB+,Platelets,16
2020-02-08,Saturday,AB-,RBC,12
2020-02-08,Saturday,AB-,Plasma,12
2020-02-08,Saturday,AB-,Platelets,15
2020-02-08,Saturday,AB+,Plasma,18
2020-02-08,Saturday,O+,Plasma,10
2020-02-08,Saturday,O+,Platelets,15
2020-02-08,Saturday,O-,RBC,17
2020-02-08,Saturday,O-,Plasma,13
2020-02-08,Saturday,O+,RBC,12
2020-02-08,Saturday,AB+,RBC,15
2020-02-08,Saturday,O-,Platelets,11
2020-02-08,Saturday,B-,Plasma,15
2020-02-08,Saturday,A+,RBC,15
2020-02-08,Saturday,A+,Plasma,16
2020-02-08,Saturday,A+,Platelets,22
2020-02-08,Saturday,A-,RBC,12
2020-02-08,Saturday,A-,Plasma,8
2020-02-08,Saturday,B-,Platelets,17
2020-02-08,Saturday,B+,RBC,10
2020-02-08,Saturday,B+,Plasma,20
2020-02-08,Saturday,B+,Platelets,14
2020-02-08,Saturday,B-,RBC,18
2020-02-08,Saturday,A-,Platelets,17
2020-02-09,Sunday,O-,Platelets,6
2020-02-09,Sunday,O-,Plasma,8
2020-02-09,Sunday,O-,RBC,6
2020-02-09,Sunday,O+,Platelets,5
2020-02-09,Sunday,O+,Plasma,8
2020-02-09,Sunday,O+,RBC,8
2020-02-09,Sunday,AB-,Platelets,5
2020-02-09,Sunday,AB-,Plasma,3
2020-02-09,Sunday,AB+,Platelets,6
2020-02-09,Sunday,AB+,Plasma,8
2020-02-09,Sunday,AB+,RBC,4
2020-02-09,Sunday,AB-,RBC,5
2020-02-09,Sunday,B-,Plasma,4
2020-02-09,Sunday,A+,RBC,4
2020-02-09,Sunday,A+,Plasma,9
2020-02-09,Sunday,A+,Platelets,4
2020-02-09,Sunday,A-,RBC,3
2020-02-09,Sunday,A-,Plasma,5
2020-02-09,Sunday,B-,Platelets,1
2020-02-09,Sunday,B+,RBC,13
2020-02-09,Sunday,B+,Plasma,1
2020-02-09,Sunday,B+,Platelets,14
2020-02-09,Sunday,B-,RBC,12
2020-02-09,Sunday,A-,Platelets,6
2020-02-10,Monday,AB+,Plasma,0
2020-02-10,Monday,AB+,Platelets,0
2020-02-10,Monday,AB-,RBC,3
2020-02-10,Monday,AB-,Plasma,0
2020-02-10,Monday,AB-,Platelets,0
2020-02-10,Monday,O+,Plasma,3
2020-02-10,Monday,O+,Platelets,0
2020-02-10,Monday,O-,RBC,0
2020-02-10,Monday,O-,Plasma,0
2020-02-10,Monday,AB+,RBC,0
2020-02-10,Monday,O+,RBC,2
2020-02-10,Monday,O-,Platelets,0
2020-02-10,Monday,B-,Platelets,0
2020-02-10,Monday,B-,RBC,0
2020-02-10,Monday,A+,RBC,2
2020-02-10,Monday,A+,Plasma,0
2020-02-10,Monday,A+,Platelets,2
2020-02-10,Monday,A-,RBC,0
2020-02-10,Monday,B-,Plasma,0
2020-02-10,Monday,A-,Platelets,0
2020-02-10,Monday,B+,RBC,4
2020-02-10,Monday,B+,Plasma,0
2020-02-10,Monday,B+,Platelets,0
2020-02-10,Monday,A-,Plasma,1
2020-02-11,Tuesday,AB+,Plasma,0
2020-02-11,Tuesday,AB+,Platelets,0
2020-02-11,Tuesday,AB-,RBC,0
2020-02-11,Tuesday,AB-,Plasma,0
2020-02-11,Tuesday,AB-,Platelets,2
2020-02-11,Tuesday,O+,Plasma,2
2020-02-11,Tuesday,O+,Platelets,0
2020-02-11,Tuesday,O-,RBC,0
2020-02-11,Tuesday,AB+,RBC,0
2020-02-11,Tuesday,O-,Platelets,0
2020-02-11,Tuesday,O+,RBC,1
2020-02-11,Tuesday,O-,Plasma,2
2020-02-11,Tuesday,B-,Platelets,0
2020-02-11,Tuesday,B-,RBC,0
2020-02-11,Tuesday,B+,Platelets,0
2020-02-11,Tuesday,B+,Plasma,2
2020-02-11,Tuesday,B+,RBC,0
2020-02-11,Tuesday,A-,Platelets,0
2020-02-11,Tuesday,A-,Plasma,2
2020-02-11,Tuesday,A-,RBC,0
2020-02-11,Tuesday,A+,Platelets,1
2020-02-11,Tuesday,A+,Plasma,1
2020-02-11,Tuesday,A+,RBC,0
2020-02-11,Tuesday,B-,Plasma,0
2020-02-12,Wednesday,AB+,Platelets,0
2020-02-12,Wednesday,AB-,RBC,2
2020-02-12,Wednesday,AB-,Plasma,0
2020-02-12,Wednesday,AB-,Platelets,0
2020-02-12,Wednesday,AB+,Plasma,0
2020-02-12,Wednesday,O+,Plasma,0
2020-02-12,Wednesday,O+,Platelets,0
2020-02-12,Wednesday,O-,RBC,1
2020-02-12,Wednesday,O-,Plasma,0
2020-02-12,Wednesday,O+,RBC,2
2020-02-12,Wednesday,AB+,RBC,0
2020-02-12,Wednesday,O-,Platelets,0
2020-02-12,Wednesday,B-,Plasma,0
2020-02-12,Wednesday,A+,RBC,0
2020-02-12,Wednesday,A+,Plasma,5
2020-02-12,Wednesday,A+,Platelets,0
2020-02-12,Wednesday,A-,RBC,0
2020-02-12,Wednesday,A-,Plasma,0
2020-02-12,Wednesday,B-,Platelets,0
2020-02-12,Wednesday,B+,RBC,4
2020-02-12,Wednesday,B+,Plasma,0
2020-02-12,Wednesday,B+,Platelets,2
2020-02-12,Wednesday,B-,RBC,0
2020-02-12,Wednesday,A-,Platelets,0
2020-02-13,Thursday,AB+,Plasma,4
2020-02-13,Thursday,O-,Plasma,0
2020-02-13,Thursday,O-,RBC,0
2020-02-13,Thursday,O+,Platelets,0
2020-02-13,Thursday,O+,Plasma,2
2020-02-13,Thursday,O+,RBC,5
2020-02-13,Thursday,AB-,Platelets,1
2020-02-13,Thursday,AB-,Plasma,0
2020-02-13,Thursday,AB-,RBC,3
2020-02-13,Thursday,AB+,Platelets,0
2020-02-13,Thursday,AB+,RBC,0
2020-02-13,Thursday,O-,Platelets,0
2020-02-13,Thursday,B-,Plasma,1
2020-02-13,Thursday,A+,RBC,1
2020-02-13,Thursday,A+,Plasma,0
2020-02-13,Thursday,A+,Platelets,0
2020-02-13,Thursday,A-,RBC,0
2020-02-13,Thursday,A-,Plasma,0
2020-02-13,Thursday,B-,Platelets,0
2020-02-13,Thursday,B+,RBC,3
2020-02-13,Thursday,B+,Plasma,4
2020-02-13,Thursday,B+,Platelets,2
2020-02-13,Thursday,B-,RBC,3
2020-02-13,Thursday,A-,Platelets,2
2020-02-14,Friday,AB+,Plasma,0
2020-02-14,Friday,AB+,Platelets,0
2020-02-14,Friday,AB-,RBC,0
2020-02-14,Friday,AB-,Plasma,0
2020-02-14,Friday,AB-,Platelets,0
2020-02-14,Friday,O+,Plasma,2
2020-02-14,Friday,O+,Platelets,2
2020-02-14,Friday,O-,RBC,0
2020-02-14,Friday,O-,Plasma,2
2020-02-14,Friday,AB+,RBC,2
2020-02-14,Friday,O+,RBC,0
2020-02-14,Friday,O-,Platelets,0
2020-02-14,Friday,B-,Platelets,5
2020-02-14,Friday,B-,RBC,0
2020-02-14,Friday,B+,Platelets,1
2020-02-14,Friday,B+,Plasma,0
2020-02-14,Friday,B+,RBC,1
2020-02-14,Friday,A-,Platelets,0
2020-02-14,Friday,A-,Plasma,1
2020-02-14,Friday,A-,RBC,5
2020-02-14,Friday,A+,Platelets,0
2020-02-14,Friday,A+,Plasma,0
2020-02-14,Friday,A+,RBC,0
2020-02-14,Friday,B-,Plasma,1
2020-02-15,Saturday,AB+,Platelets,2
2020-02-15,Saturday,AB-,RBC,6
2020-02-15,Saturday,AB-,Plasma,5
2020-02-15,Saturday,AB-,Platelets,5
2020-02-15,Saturday,AB+,Plasma,3
2020-02-15,Saturday,O+,Plasma,7
2020-02-15,Saturday,O+,Platelets,12
2020-02-15,Saturday,O-,RBC,8
2020-02-15,Saturday,O-,Plasma,4
2020-02-15,Saturday,O+,RBC,8
2020-02-15,Saturday,AB+,RBC,6
2020-02-15,Saturday,O-,Platelets,6
2020-02-15,Saturday,B-,Plasma,9
2020-02-15,Saturday,A+,RBC,5
2020-02-15,Saturday,A+,Plasma,5
2020-02-15,Saturday,A+,Platelets,7
2020-02-15,Saturday,A-,RBC,1
2020-02-15,Saturday,A-,Plasma,6
2020-02-15,Saturday,B-,Platelets,6
2020-02-15,Saturday,B+,RBC,8
2020-02-15,Saturday,B+,Plasma,2
2020-02-15,Saturday,B+,Platelets,3
2020-02-15,Saturday,B-,RBC,9
2020-02-15,Saturday,A-,Platelets,7
2020-02-16,Sunday,O-,Platelets,12
2020-02-16,Sunday,O-,Plasma,8
2020-02-16,Sunday,O-,RBC,5
2020-02-16,Sunday,O+,Platelets,3
2020-02-16,Sunday,O+,Plasma,2
2020-02-16,Sunday,O+,RBC,10
2020-02-16,Sunday,AB-,Platelets,4
2020-02-16,Sunday,AB-,Plasma,11
2020-02-16,Sunday,AB+,Platelets,12
2020-02-16,Sunday,AB+,Plasma,10
2020-02-16,Sunday,AB+,RBC,6
2020-02-16,Sunday,AB-,RBC,4
2020-02-16,Sunday,B-,Plasma,4
2020-02-16,Sunday,A+,RBC,4
2020-02-16,Sunday,A+,Plasma,11
2020-02-16,Sunday,A+,Platelets,3
2020-02-16,Sunday,A-,RBC,2
2020-02-16,Sunday,A-,Plasma,3
2020-02-16,Sunday,B-,Platelets,7
2020-02-16,Sunday,B+,RBC,6
2020-02-16,Sunday,B+,Plasma,0
2020-02-16,Sunday,B+,Platelets,3
2020-02-16,Sunday,B-,RBC,11
2020-02-16,Sunday,A-,Platelets,5
2020-02-17,Monday,AB+,Plasma,1
2020-02-17,Monday,AB+,Platelets,0
2020-02-17,Monday,AB-,RBC,0
2020-02-17,Monday,AB-,Plasma,2
2020-02-17,Monday,AB-,Platelets,0
2020-02-17,Monday,O+,Plasma,0
2020-02-17,Monday,O+,Platelets,0
2020-02-17,Monday,O-,RBC,1
2020-02-17,Monday,O-,Plasma,0
2020-02-17,Monday,AB+,RBC,0
2020-02-17,Monday,O+,RBC,2
2020-02-17,Monday,O-,Platelets,0
2020-02-17,Monday,B-,Platelets,2
2020-02-17,Monday,B-,RBC,5
2020-02-17,Monday,A+,RBC,0
2020-02-17,Monday,A+,Plasma,5
2020-02-17,Monday,A+,Platelets,1
2020-02-17,Monday,A-,RBC,2
2020-02-17,Monday,B-,Plasma,1
2020-02-17,Monday,A-,Platelets,0
2020-02-17,Monday,B+,RBC,6
2020-02-17,Monday,B+,Plasma,0
2020-02-17,Monday,B+,Platelets,0
2020-02-17,Monday,A-,Plasma,0
2020-02-18,Tuesday,AB+,Plasma,2
2020-02-18,Tuesday,AB+,Platelets,0
2020-02-18,Tuesday,AB-,RBC,2
2020-02-18,Tuesday,AB-,Plasma,0
2020-02-18,Tuesday,AB-,Platelets,0
2020-02-18,Tuesday,O+,Plasma,0
2020-02-18,Tuesday,O+,Platelets,4
2020-02-18,Tuesday,O-,RBC,0
2020-02-18,Tuesday,AB+,RBC,0
2020-02-18,Tuesday,O-,Platelets,0
2020-02-18,Tuesday,O+,RBC,1
2020-02-18,Tuesday,O-,Plasma,0
2020-02-18,Tuesday,B-,Platelets,0
2020-02-18,Tuesday,B-,RBC,2
2020-02-18,Tuesday,B+,Platelets,2
2020-02-18,Tuesday,B+,Plasma,2
2020-02-18,Tuesday,B+,RBC,3
2020-02-18,Tuesday,A-,Platelets,0
2020-02-18,Tuesday,A-,Plasma,0
2020-02-18,Tuesday,A-,RBC,2
2020-02-18,Tuesday,A+,Platelets,4
2020-02-18,Tuesday,A+,Plasma,1
2020-02-18,Tuesday,A+,RBC,0
2020-02-18,Tuesday,B-,Plasma,1
2020-02-19,Wednesday,AB+,Platelets,1
2020-02-19,Wednesday,AB-,RBC,0
2020-02-19,Wednesday,AB-,Plasma,1
2020-02-19,Wednesday,AB-,Platelets,0
2020-02-19,Wednesday,AB+,Plasma,1
2020-02-19,Wednesday,O+,Plasma,6
2020-02-19,Wednesday,O+,Platelets,2
2020-02-19,Wednesday,O-,RBC,0
2020-02-19,Wednesday,O-,Plasma,3
2020-02-19,Wednesday,O+,RBC,4
2020-02-19,Wednesday,AB+,RBC,2
2020-02-19,Wednesday,O-,Platelets,2
2020-02-19,Wednesday,B-,Plasma,0
2020-02-19,Wednesday,A+,RBC,0
2020-02-19,Wednesday,A+,Plasma,5
2020-02-19,Wednesday,A+,Platelets,0
2020-02-19,Wednesday,A-,RBC,1
2020-02-19,Wednesday,A-,Plasma,0
2020-02-19,Wednesday,B-,Platelets,0
2020-02-19,Wednesday,B+,RBC,3
2020-02-19,Wednesday,B+,Plasma,1
2020-02-19,Wednesday,B+,Platelets,0
2020-02-19,Wednesday,B-,RBC,0
2020-02-19,Wednesday,A-,Platelets,0
2020-02-20,Thursday,O-,Platelets,1
2020-02-20,Thursday,O-,Plasma,0
2020-02-20,Thursday,O-,RBC,0
2020-02-20,Thursday,O+,Platelets,0
2020-02-20,Thursday,O+,Plasma,0
2020-02-20,Thursday,O+,RBC,4
2020-02-20,Thursday,AB-,Platelets,0
2020-02-20,Thursday,AB-,Plasma,5
2020-02-20,Thursday,AB-,RBC,0
2020-02-20,Thursday,AB+,Plasma,0
2020-02-20,Thursday,AB+,RBC,0
2020-02-20,Thursday,AB+,Platelets,0
2020-02-20,Thursday,B-,Plasma,2
2020-02-20,Thursday,B-,Platelets,0
2020-02-20,Thursday,A+,Plasma,1
2020-02-20,Thursday,A+,Platelets,0
2020-02-20,Thursday,A-,RBC,0
2020-02-20,Thursday,A-,Plasma,0
2020-02-20,Thursday,A+,RBC,0
2020-02-20,Thursday,B+,RBC,0
2020-02-20,Thursday,B+,Plasma,0
2020-02-20,Thursday,B+,Platelets,2
2020-02-20,Thursday,B-,RBC,0
2020-02-20,Thursday,A-,Platelets,0
2020-02-21,Friday,AB+,Plasma,11
2020-02-21,Friday,O-,Plasma,13
2020-02-21,Friday,O-,RBC,25
2020-02-21,Friday,O+,Platelets,20
2020-02-21,Friday,O+,Plasma,13
2020-02-21,Friday,O+,RBC,16
2020-02-21,Friday,AB-,Platelets,13
2020-02-21,Friday,AB-,Plasma,17
2020-02-21,Friday,O-,Platelets,8
2020-02-21,Friday,AB+,Platelets,14
2020-02-21,Friday,AB+,RBC,15
2020-02-21,Friday,AB-,RBC,23
2020-02-21,Friday,B-,Plasma,15
2020-02-21,Friday,A+,RBC,13
2020-02-21,Friday,A+,Plasma,12
2020-02-21,Friday,A+,Platelets,17
2020-02-21,Friday,A-,RBC,13
2020-02-21,Friday,A-,Plasma,17
2020-02-21,Friday,B-,Platelets,10
2020-02-21,Friday,B+,RBC,10
2020-02-21,Friday,B+,Plasma,15
2020-02-21,Friday,B+,Platelets,16
2020-02-21,Friday,B-,RBC,14
2020-02-21,Friday,A-,Platelets,8
2020-02-22,Saturday,O-,Platelets,10
2020-02-22,Saturday,O-,Plasma,5
2020-02-22,Saturday,O-,RBC,7
2020-02-22,Saturday,O+,Platelets,9
2020-02-22,Saturday,O+,Plasma,10
2020-02-22,Saturday,O+,RBC,11
2020-02-22,Saturday,AB-,Platelets,6
2020-02-22,Saturday,AB-,Plasma,6
2020-02-22,Saturday,AB+,Platelets,7
2020-02-22,Saturday,AB+,Plasma,8
2020-02-22,Saturday,AB+,RBC,8
2020-02-22,Saturday,AB-,RBC,13
2020-02-22,Saturday,B-,Plasma,6
2020-02-22,Saturday,A+,RBC,8
2020-02-22,Saturday,A+,Plasma,7
2020-02-22,Saturday,A+,Platelets,4
2020-02-22,Saturday,A-,RBC,9
2020-02-22,Saturday,A-,Plasma,6
2020-02-22,Saturday,B-,Platelets,7
2020-02-22,Saturday,B+,RBC,4
2020-02-22,Saturday,B+,Plasma,13
2020-02-22,Saturday,B+,Platelets,6
2020-02-22,Saturday,B-,RBC,7
2020-02-22,Saturday,A-,Platelets,9
2020-02-23,Sunday,AB+,Plasma,6
2020-02-23,Sunday,AB+,Platelets,6
